subgroup,L,p,seed,train_size,test_size,batch_size,epochs,steps_per_epoch,lr,random_sharing,device,pl_device,diff_method,single_qubit_block,circuit_family,init_scale,allow_overlap_if_needed,epsilon,broken_K,train_loss,test_loss,train_accuracy,test_accuracy,generalization_gap,num_parameters,subgroup_order,sharing_type,elapsed_seconds,requested_disjoint,actual_disjoint,overlap_count,split_mode,requested_epsilon,actual_epsilon,corrupted_orbit_count,corruption_mode,corrupted_orbit_indices
D4,3,2,2,600,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,line_zzz,0.1,True,0.0,D4,2.1201924123874907,2.1078335074291763,0.7116666666666667,0.7416666666666667,-0.03,54,8,symmetry,363.29381245793775,True,False,133,independent_fallback,0.0,0.0,0,none,()
D4,3,2,3,600,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,line_zzz,0.1,True,0.0,D4,2.0859038689653584,2.106616531162513,0.7416666666666667,0.735,0.0066666666666667,54,8,symmetry,363.3291396659333,True,False,131,independent_fallback,0.0,0.0,0,none,()
D4,3,2,4,600,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,line_zzz,0.1,True,0.0,D4,2.055666177239587,2.12538458603221,0.7433333333333333,0.725,0.0183333333333333,54,8,symmetry,363.2843234159518,True,False,124,independent_fallback,0.0,0.0,0,none,()
C4,3,2,0,600,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,line_ccrz,0.1,True,0.0,D4,2.0111942550431894,2.0630844968657787,0.79,0.7716666666666666,0.0183333333333334,54,4,symmetry,922.3126097080532,True,False,128,independent_fallback,0.0,0.0,0,none,()
C4,3,2,1,600,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,line_ccrz,0.1,True,0.0,D4,2.014141351506468,2.0406054464015373,0.6666666666666666,0.655,0.0116666666666666,54,4,symmetry,921.743689749972,True,False,122,independent_fallback,0.0,0.0,0,none,()
C4,3,2,2,600,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,line_ccrz,0.1,True,0.0,D4,1.9495676809095184,1.9695339015293287,0.7266666666666667,0.7316666666666667,-0.005,54,4,symmetry,921.4478804579704,True,False,133,independent_fallback,0.0,0.0,0,none,()
C4,3,2,3,600,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,line_ccrz,0.1,True,0.0,D4,2.0265350509286693,2.05503400727677,0.74,0.715,0.025,54,4,symmetry,921.8518255830276,True,False,131,independent_fallback,0.0,0.0,0,none,()
C4,3,2,4,600,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,line_ccrz,0.1,True,0.0,D4,2.0028777436376277,2.030886908534284,0.72,0.725,-0.005,54,4,symmetry,921.0282594169256,True,False,124,independent_fallback,0.0,0.0,0,none,()
D4,3,2,0,600,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,line_ccrz,0.1,True,0.0,D4,2.0111942550431894,2.0630844968657787,0.79,0.7716666666666666,0.0183333333333334,54,8,symmetry,921.273882708978,True,False,128,independent_fallback,0.0,0.0,0,none,()
D4,3,2,1,600,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,line_ccrz,0.1,True,0.0,D4,2.014141351506468,2.0406054464015373,0.6666666666666666,0.655,0.0116666666666666,54,8,symmetry,922.5495925419964,True,False,122,independent_fallback,0.0,0.0,0,none,()
D4,3,2,2,600,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,line_ccrz,0.1,True,0.0,D4,1.9495676809095184,1.9695339015293287,0.7266666666666667,0.7316666666666667,-0.005,54,8,symmetry,926.2479706250596,True,False,133,independent_fallback,0.0,0.0,0,none,()
D4,3,2,3,600,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,line_ccrz,0.1,True,0.0,D4,2.0265350509286693,2.05503400727677,0.74,0.715,0.025,54,8,symmetry,936.033432999975,True,False,131,independent_fallback,0.0,0.0,0,none,()
D4,3,2,4,600,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,line_ccrz,0.1,True,0.0,D4,2.0028777436376277,2.030886908534284,0.72,0.725,-0.005,54,8,symmetry,934.6834419999504,True,False,124,independent_fallback,0.0,0.0,0,none,()
C4,3,2,0,600,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,line_zzz_ccrz,0.1,True,0.0,D4,1.942817106679312,1.974407639370534,0.76,0.7566666666666667,0.0033333333333332,72,4,symmetry,1037.02114358393,True,False,128,independent_fallback,0.0,0.0,0,none,()
C4,3,2,1,600,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,line_zzz_ccrz,0.1,True,0.0,D4,1.9292489406339783,2.0029278528367684,0.7233333333333334,0.695,0.0283333333333334,72,4,symmetry,1036.8094702500384,True,False,122,independent_fallback,0.0,0.0,0,none,()
C4,3,2,2,600,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,line_zzz_ccrz,0.1,True,0.0,D4,1.939661891511557,1.9351355578248264,0.7516666666666667,0.7483333333333333,0.0033333333333334,72,4,symmetry,1042.9859491250245,True,False,133,independent_fallback,0.0,0.0,0,none,()
