section,figure,source,metric,n,mean,std,ci95,params,subgroup,train_size,sharing_type,depth,L,p,circuit_family,source_family,epsilon,class
paper,fig02,results_partial_data_sweep_full_L3p2.csv,test_accuracy,5,0.5073333333333333,0.0257552583627758,0.0225754793230767,126.0,Z2_reflection,60.0,,,,,,,,
paper,fig02,results_partial_data_sweep_full_L3p2.csv,test_accuracy,5,0.5626666666666666,0.0237638848301834,0.0208299634607883,126.0,Z2_reflection,120.0,,,,,,,,
paper,fig02,results_partial_data_sweep_full_L3p2.csv,test_accuracy,5,0.6006666666666667,0.0207364413533277,0.0181762922511715,126.0,Z2_reflection,240.0,,,,,,,,
paper,fig02,results_partial_data_sweep_full_L3p2.csv,test_accuracy,5,0.6776666666666666,0.0390974565811014,0.0342704316997742,126.0,Z2_reflection,450.0,,,,,,,,
paper,fig02,results_partial_data_sweep_full_L3p2.csv,test_accuracy,5,0.4953333333333333,0.0489103488253991,0.0428718109925132,108.0,Z2_rot180,30.0,,,,,,,,
paper,fig02,results_partial_data_sweep_full_L3p2.csv,test_accuracy,5,0.527,0.0357926125214563,0.0313736081585922,108.0,Z2_rot180,60.0,,,,,,,,
paper,fig02,results_partial_data_sweep_full_L3p2.csv,test_accuracy,5,0.5653333333333334,0.0142594997574715,0.0124990026268765,108.0,Z2_rot180,120.0,,,,,,,,
paper,fig02,results_partial_data_sweep_full_L3p2.csv,test_accuracy,5,0.5930000000000001,0.0200138840697041,0.0175429428672741,108.0,Z2_rot180,240.0,,,,,,,,
paper,fig02,results_partial_data_sweep_full_L3p2.csv,test_accuracy,5,0.6773333333333333,0.0188045502767577,0.016482915060416,108.0,Z2_rot180,450.0,,,,,,,,
paper,fig02,results_partial_data_sweep_full_L3p2.csv,test_accuracy,5,0.4433333333333333,0.0441273409829124,0.038679319768809,204.0,none,30.0,,,,,,,,
paper,fig02,results_partial_data_sweep_full_L3p2.csv,test_accuracy,5,0.4936666666666666,0.0156524758424985,0.01372,204.0,none,60.0,,,,,,,,
paper,fig02,results_partial_data_sweep_full_L3p2.csv,test_accuracy,5,0.5246666666666667,0.0216153237824979,0.0189466666666666,204.0,none,120.0,,,,,,,,
paper,fig02,results_partial_data_sweep_full_L3p2.csv,test_accuracy,5,0.5429999999999999,0.026806922820628,0.0234973038642497,204.0,none,240.0,,,,,,,,
paper,fig02,results_partial_data_sweep_full_L3p2.csv,test_accuracy,5,0.6136666666666667,0.0330067333198007,0.0289316773719664,204.0,none,450.0,,,,,,,,
paper,fig02,results_partial_data_sweep_full_L3p2.csv,generalization_gap,5,0.301,0.0567474913787189,0.0497413693239562,60.0,C4,30.0,,,,,,,,
paper,fig02,results_partial_data_sweep_full_L3p2.csv,generalization_gap,5,0.235,0.0650213640104371,0.0569937384475015,60.0,C4,60.0,,,,,,,,
paper,fig02,results_partial_data_sweep_full_L3p2.csv,generalization_gap,5,0.1186666666666666,0.0303085979733657,0.026566657465494,60.0,C4,120.0,,,,,,,,
paper,fig02,results_partial_data_sweep_full_L3p2.csv,generalization_gap,5,0.0879999999999999,0.0186115257001914,0.0163137215592001,60.0,C4,240.0,,,,,,,,
paper,fig02,results_partial_data_sweep_full_L3p2.csv,generalization_gap,5,0.0078888888888889,0.026998513905147,0.0236652408542857,60.0,C4,450.0,,,,,,,,
paper,fig02,results_partial_data_sweep_full_L3p2.csv,generalization_gap,5,0.363,0.0420548583532403,0.0368627086482923,78.0,D2_V4,30.0,,,,,,,,
paper,fig02,results_partial_data_sweep_full_L3p2.csv,generalization_gap,5,0.2809999999999999,0.0344520600899924,0.0301985621438431,78.0,D2_V4,60.0,,,,,,,,
paper,fig02,results_partial_data_sweep_full_L3p2.csv,generalization_gap,5,0.2056666666666666,0.0450401055850351,0.0394793932183473,78.0,D2_V4,120.0,,,,,,,,
paper,fig02,results_partial_data_sweep_full_L3p2.csv,generalization_gap,5,0.1058333333333333,0.0406415564553218,0.035623894914634,78.0,D2_V4,240.0,,,,,,,,
paper,fig02,results_partial_data_sweep_full_L3p2.csv,generalization_gap,5,0.0383333333333332,0.0144177103026233,0.0126376802840933,78.0,D2_V4,450.0,,,,,,,,
paper,fig02,results_partial_data_sweep_full_L3p2.csv,generalization_gap,5,0.316,0.093218679577766,0.0817097752889932,54.0,D4,30.0,,,,,,,,
paper,fig02,results_partial_data_sweep_full_L3p2.csv,generalization_gap,5,0.2103333333333333,0.0630850396070432,0.0552964752744492,54.0,D4,60.0,,,,,,,,
paper,fig02,results_partial_data_sweep_full_L3p2.csv,generalization_gap,5,0.1223333333333333,0.0118204154843314,0.0103610509977404,54.0,D4,120.0,,,,,,,,
paper,fig02,results_partial_data_sweep_full_L3p2.csv,generalization_gap,5,0.0678333333333333,0.0238091369016183,0.0208696286502659,54.0,D4,240.0,,,,,,,,
paper,fig02,results_partial_data_sweep_full_L3p2.csv,generalization_gap,5,0.0232222222222222,0.0163742872806915,0.0143526956215527,54.0,D4,450.0,,,,,,,,
paper,fig02,results_partial_data_sweep_full_L3p2.csv,generalization_gap,5,0.4923333333333333,0.0411062309415765,0.0360312000601947,126.0,Z2_reflection,30.0,,,,,,,,
paper,fig02,results_partial_data_sweep_full_L3p2.csv,generalization_gap,5,0.3793333333333333,0.0656336634493137,0.0575304425693234,126.0,Z2_reflection,60.0,,,,,,,,
paper,fig02,results_partial_data_sweep_full_L3p2.csv,generalization_gap,5,0.2606666666666667,0.0153025052415173,0.0134132372428632,126.0,Z2_reflection,120.0,,,,,,,,
paper,fig02,results_partial_data_sweep_full_L3p2.csv,generalization_gap,5,0.1468333333333333,0.0320665540538563,0.0281075739100889,126.0,Z2_reflection,240.0,,,,,,,,
paper,fig02,results_partial_data_sweep_full_L3p2.csv,generalization_gap,5,0.044111111111111,0.0137470535563618,0.0120498237270032,126.0,Z2_reflection,450.0,,,,,,,,
paper,fig02,results_partial_data_sweep_full_L3p2.csv,generalization_gap,5,0.4246666666666667,0.0618510756216539,0.0542148581520273,108.0,Z2_rot180,30.0,,,,,,,,
paper,fig02,results_partial_data_sweep_full_L3p2.csv,generalization_gap,5,0.3363333333333332,0.04859698207365,0.0425971329238639,108.0,Z2_rot180,60.0,,,,,,,,
paper,fig02,results_partial_data_sweep_full_L3p2.csv,generalization_gap,5,0.233,0.0266249673969545,0.0233378129033359,108.0,Z2_rot180,120.0,,,,,,,,
paper,fig02,results_partial_data_sweep_full_L3p2.csv,generalization_gap,5,0.1286666666666665,0.0221782551162169,0.0194400977363798,108.0,Z2_rot180,240.0,,,,,,,,
paper,fig02,results_partial_data_sweep_full_L3p2.csv,generalization_gap,5,0.0355555555555555,0.0121779501204349,0.0106744439239906,108.0,Z2_rot180,450.0,,,,,,,,
paper,fig02,results_partial_data_sweep_full_L3p2.csv,generalization_gap,5,0.5433333333333333,0.0357848509226398,0.0313668048172657,204.0,none,30.0,,,,,,,,
paper,fig02,results_partial_data_sweep_full_L3p2.csv,generalization_gap,5,0.473,0.020628997929021,0.0180821139373814,204.0,none,60.0,,,,,,,,
paper,fig02,results_partial_data_sweep_full_L3p2.csv,generalization_gap,5,0.3436666666666667,0.0212589850285578,0.0186343219773502,204.0,none,120.0,,,,,,,,
