subgroup,L,p,seed,train_size,test_size,batch_size,epochs,steps_per_epoch,lr,random_sharing,device,pl_device,diff_method,single_qubit_block,init_scale,allow_overlap_if_needed,epsilon,broken_K,train_loss,test_loss,train_accuracy,test_accuracy,generalization_gap,num_parameters,subgroup_order,sharing_type,elapsed_seconds,requested_disjoint,actual_disjoint,overlap_count,split_mode,requested_epsilon,actual_epsilon,corrupted_orbit_count,corruption_mode,corrupted_orbit_indices
D4_pair_tied,3,2,3,30,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,0.1,True,0.0,D4,1.660236160014109,2.353062599502063,0.7333333333333333,0.54,0.19333333333333325,42,8,symmetry,543.1459245409351,True,True,0,disjoint,0.0,0.0,0,none,()
D4_pair_tied,3,2,4,30,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,0.1,True,0.0,D4,1.7051437881140772,2.3028956557806137,0.8,0.55,0.25,42,8,symmetry,547.0319279170362,True,True,0,disjoint,0.0,0.0,0,none,()
D4_pair_tied,3,2,0,120,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,0.1,True,0.0,D4,1.9019221652799203,2.0790927416881253,0.7,0.6516666666666666,0.04833333333333334,42,8,symmetry,543.951099916012,True,True,0,disjoint,0.0,0.0,0,none,()
D4_pair_tied,3,2,1,120,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,0.1,True,0.0,D4,1.8195088834481827,2.2731870367949987,0.725,0.5366666666666666,0.18833333333333335,42,8,symmetry,552.518482833053,True,True,0,disjoint,0.0,0.0,0,none,()
D4_pair_tied,3,2,2,120,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,0.1,True,0.0,D4,1.8313727817251249,2.167164065648622,0.7583333333333333,0.62,0.1383333333333333,42,8,symmetry,543.9440805830527,True,True,0,disjoint,0.0,0.0,0,none,()
D4_pair_tied,3,2,3,120,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,0.1,True,0.0,D4,1.8716399897950007,2.1663833765564027,0.7916666666666666,0.6066666666666667,0.18499999999999994,42,8,symmetry,544.3627302920213,True,True,0,disjoint,0.0,0.0,0,none,()
D4_pair_tied,3,2,4,120,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,0.1,True,0.0,D4,1.8907450164321713,2.164789080713136,0.7166666666666667,0.5933333333333334,0.1233333333333333,42,8,symmetry,586.3132213749923,True,True,0,disjoint,0.0,0.0,0,none,()
D4_pair_tied,3,2,0,450,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,0.1,True,0.0,D4,2.0035124392083965,2.05608134315676,0.7088888888888889,0.7116666666666667,-0.002777777777777768,42,8,symmetry,1100.0069837089395,True,False,97,independent_fallback,0.0,0.0,0,none,()
D4_pair_tied,3,2,1,450,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,0.1,True,0.0,D4,2.0600639497683275,2.087446573361325,0.6911111111111111,0.7066666666666667,-0.015555555555555545,42,8,symmetry,797.5936562500428,True,False,92,independent_fallback,0.0,0.0,0,none,()
D4_pair_tied,3,2,2,450,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,0.1,True,0.0,D4,2.14803610229495,2.1278170906125706,0.64,0.6216666666666667,0.018333333333333313,42,8,symmetry,1279.7744745000964,True,False,96,independent_fallback,0.0,0.0,0,none,()
D4_pair_tied,3,2,3,450,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,0.1,True,0.0,D4,2.0928185474479606,2.0859006086144865,0.6244444444444445,0.6166666666666667,0.007777777777777772,42,8,symmetry,766.7677810830064,True,False,103,independent_fallback,0.0,0.0,0,none,()
D4_pair_tied,3,2,4,450,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,0.1,True,0.0,D4,2.0792706332125284,2.1015827444825868,0.6333333333333333,0.6283333333333333,0.0050000000000000044,42,8,symmetry,761.5302656670101,True,False,91,independent_fallback,0.0,0.0,0,none,()
D4_qubit_tied,3,2,0,30,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,0.1,True,0.0,D4,1.7438841147686626,2.265649735433141,0.8333333333333334,0.565,0.2683333333333334,30,8,symmetry,781.6537257920718,True,True,0,disjoint,0.0,0.0,0,none,()
D4_qubit_tied,3,2,1,30,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,0.1,True,0.0,D4,1.666613347601469,2.581764773472927,0.7666666666666667,0.43666666666666665,0.33000000000000007,30,8,symmetry,791.7967092919862,True,True,0,disjoint,0.0,0.0,0,none,()
D4_qubit_tied,3,2,2,30,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,0.1,True,0.0,D4,1.6769811247122055,2.496605224146105,0.7333333333333333,0.545,0.18833333333333324,30,8,symmetry,824.3167885409202,True,True,0,disjoint,0.0,0.0,0,none,()
D4_qubit_tied,3,2,3,30,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,0.1,True,0.0,D4,1.882338886042239,2.2596954953192547,0.9,0.6366666666666667,0.2633333333333333,30,8,symmetry,787.6736392920138,True,True,0,disjoint,0.0,0.0,0,none,()
D4_qubit_tied,3,2,4,30,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,0.1,True,0.0,D4,1.4716786107798725,2.267619779035133,0.8,0.5283333333333333,0.2716666666666667,30,8,symmetry,774.5701345410198,True,True,0,disjoint,0.0,0.0,0,none,()
D4_qubit_tied,3,2,0,120,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,0.1,True,0.0,D4,1.887441826683414,2.0431340405815845,0.7333333333333333,0.6666666666666666,0.06666666666666665,30,8,symmetry,1016.2904521249002,True,True,0,disjoint,0.0,0.0,0,none,()
D4_qubit_tied,3,2,1,120,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,0.1,True,0.0,D4,1.8644891132925947,2.1303933325247146,0.725,0.635,0.08999999999999997,30,8,symmetry,775.0532357089687,True,True,0,disjoint,0.0,0.0,0,none,()
D4_qubit_tied,3,2,2,120,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,0.1,True,0.0,D4,1.9026507181751195,2.1899961030535655,0.725,0.6016666666666667,0.1233333333333333,30,8,symmetry,669.8701887499774,True,True,0,disjoint,0.0,0.0,0,none,()
D4_qubit_tied,3,2,3,120,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,0.1,True,0.0,D4,1.919008069262376,2.240944930112796,0.7166666666666667,0.5916666666666667,0.125,30,8,symmetry,563.8652865840122,True,True,0,disjoint,0.0,0.0,0,none,()
D4_qubit_tied,3,2,4,120,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,0.1,True,0.0,D4,1.972635047890626,2.288148993586304,0.7166666666666667,0.5633333333333334,0.15333333333333332,30,8,symmetry,537.6621433330001,True,True,0,disjoint,0.0,0.0,0,none,()
D4_qubit_tied,3,2,0,450,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,0.1,True,0.0,D4,2.0538842663788888,2.097130961887363,0.6866666666666666,0.6733333333333333,0.013333333333333308,30,8,symmetry,541.0915882920381,True,False,97,independent_fallback,0.0,0.0,0,none,()
D4_qubit_tied,3,2,1,450,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,0.1,True,0.0,D4,2.078071598656285,2.0201869394393355,0.6466666666666666,0.67,-0.023333333333333428,30,8,symmetry,541.1252052079653,True,False,92,independent_fallback,0.0,0.0,0,none,()
D4_qubit_tied,3,2,2,450,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,0.1,True,0.0,D4,2.148261378927609,2.1310449791174477,0.6577777777777778,0.66,-0.0022222222222222365,30,8,symmetry,541.2529574999353,True,False,96,independent_fallback,0.0,0.0,0,none,()
D4_qubit_tied,3,2,3,450,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,0.1,True,0.0,D4,2.0655588712487414,2.040096512834918,0.6266666666666667,0.6616666666666666,-0.03499999999999992,30,8,symmetry,545.3917923750123,True,False,103,independent_fallback,0.0,0.0,0,none,()
D4_qubit_tied,3,2,4,450,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,0.1,True,0.0,D4,2.0452716455298945,2.1105691870161825,0.6422222222222222,0.6033333333333334,0.03888888888888886,30,8,symmetry,546.8428351250477,True,False,91,independent_fallback,0.0,0.0,0,none,()
D4_all_tied,3,2,0,30,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,0.1,True,0.0,D4,1.942709829482978,2.2819442829346612,0.6333333333333333,0.53,0.10333333333333328,18,8,symmetry,536.4312488749856,True,True,0,disjoint,0.0,0.0,0,none,()
D4_all_tied,3,2,1,30,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,0.1,True,0.0,D4,1.8179001597076556,2.765900843343429,0.7666666666666667,0.44166666666666665,0.32500000000000007,18,8,symmetry,535.9548197500408,True,True,0,disjoint,0.0,0.0,0,none,()
D4_all_tied,3,2,2,30,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,0.1,True,0.0,D4,2.1945716484946165,2.445053947007499,0.6666666666666666,0.58,0.08666666666666667,18,8,symmetry,537.3161009170581,True,True,0,disjoint,0.0,0.0,0,none,()
