subgroup,L,p,seed,train_size,test_size,batch_size,epochs,steps_per_epoch,lr,random_sharing,device,pl_device,diff_method,single_qubit_block,init_scale,allow_overlap_if_needed,epsilon,broken_K,train_loss,test_loss,train_accuracy,test_accuracy,generalization_gap,num_parameters,subgroup_order,sharing_type,elapsed_seconds,requested_disjoint,actual_disjoint,overlap_count,split_mode,requested_epsilon,actual_epsilon,corrupted_orbit_count,corruption_mode,corrupted_orbit_indices
D4,3,2,2,24,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,0.1,True,0.0,D4,1.3375634759654884,2.6276313008520247,0.8333333333333334,0.45166666666666666,0.3816666666666667,54,8,symmetry,542.4429733749712,True,True,0,disjoint,0.0,0.0,0,none,()
D4,3,2,3,24,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,0.1,True,0.0,D4,1.444535559595705,2.3223101412670277,0.7916666666666666,0.5666666666666667,0.22499999999999998,54,8,symmetry,542.0137586670462,True,True,0,disjoint,0.0,0.0,0,none,()
D4,3,2,4,24,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,0.1,True,0.0,D4,1.2759711730827767,2.6367437881853997,0.875,0.475,0.4,54,8,symmetry,542.2388120000251,True,True,0,disjoint,0.0,0.0,0,none,()
D4,3,2,0,30,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,0.1,True,0.0,D4,1.4334122417309583,2.1420474871484156,0.8,0.5983333333333334,0.20166666666666666,54,8,symmetry,542.6948451669887,True,True,0,disjoint,0.0,0.0,0,none,()
D4,3,2,1,30,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,0.1,True,0.0,D4,1.3916732448949043,2.5772755200689774,0.9,0.4866666666666667,0.41333333333333333,54,8,symmetry,567.3196538330521,True,True,0,disjoint,0.0,0.0,0,none,()
D4,3,2,2,30,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,0.1,True,0.0,D4,1.5349254591384391,2.3265360070704992,0.8666666666666667,0.5533333333333333,0.31333333333333335,54,8,symmetry,576.5477396249771,True,True,0,disjoint,0.0,0.0,0,none,()
D4,3,2,3,30,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,0.1,True,0.0,D4,1.4129616658218942,2.2951562492562596,0.8,0.5516666666666666,0.2483333333333334,54,8,symmetry,578.6400730829919,True,True,0,disjoint,0.0,0.0,0,none,()
D4,3,2,4,30,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,0.1,True,0.0,D4,1.3735694440021347,2.46525620677339,0.8666666666666667,0.4633333333333333,0.4033333333333334,54,8,symmetry,577.8140108749503,True,True,0,disjoint,0.0,0.0,0,none,()
D4,3,2,0,45,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,0.1,True,0.0,D4,1.627223884743947,2.14278454388557,0.8,0.6283333333333333,0.17166666666666675,54,8,symmetry,585.2593296250561,True,True,0,disjoint,0.0,0.0,0,none,()
D4,3,2,1,45,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,0.1,True,0.0,D4,1.3707872683280418,2.544311964596257,0.8444444444444444,0.47833333333333333,0.3661111111111111,54,8,symmetry,577.5761601249687,True,True,0,disjoint,0.0,0.0,0,none,()
D4,3,2,2,45,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,0.1,True,0.0,D4,1.5178694682629734,2.336997764618037,0.8444444444444444,0.5733333333333334,0.2711111111111111,54,8,symmetry,554.5016398340231,True,True,0,disjoint,0.0,0.0,0,none,()
D4,3,2,3,45,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,0.1,True,0.0,D4,1.4805481548818389,2.2544116614558254,0.7777777777777778,0.5633333333333334,0.21444444444444444,54,8,symmetry,543.9951936670113,True,True,0,disjoint,0.0,0.0,0,none,()
D4,3,2,4,45,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,0.1,True,0.0,D4,1.6218983468324237,2.332344979265845,0.7777777777777778,0.49333333333333335,0.28444444444444444,54,8,symmetry,543.4325093749212,True,True,0,disjoint,0.0,0.0,0,none,()
D4,3,2,0,60,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,0.1,True,0.0,D4,1.6621918221662013,2.133681895038828,0.7666666666666667,0.625,0.14166666666666672,54,8,symmetry,543.5347066660179,True,True,0,disjoint,0.0,0.0,0,none,()
D4,3,2,1,60,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,0.1,True,0.0,D4,1.5674350333764693,2.4173183970415297,0.7833333333333333,0.5116666666666667,0.2716666666666666,54,8,symmetry,543.745231583016,True,True,0,disjoint,0.0,0.0,0,none,()
D4,3,2,2,60,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,0.1,True,0.0,D4,1.5367217781055056,2.3127995057508377,0.8333333333333334,0.6083333333333333,0.2250000000000001,54,8,symmetry,543.7285202089697,True,True,0,disjoint,0.0,0.0,0,none,()
D4,3,2,3,60,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,0.1,True,0.0,D4,1.6372622474064755,2.1071191057974876,0.7666666666666667,0.62,0.14666666666666672,54,8,symmetry,544.1076459169853,True,True,0,disjoint,0.0,0.0,0,none,()
D4,3,2,4,60,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,0.1,True,0.0,D4,1.6271911664433598,2.2380321134753,0.8166666666666667,0.55,0.2666666666666666,54,8,symmetry,543.6346831249539,True,True,0,disjoint,0.0,0.0,0,none,()
D4,3,2,0,90,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,0.1,True,0.0,D4,1.7306343695004462,2.0469913202117893,0.8,0.6683333333333333,0.1316666666666667,54,8,symmetry,543.8484186249552,True,True,0,disjoint,0.0,0.0,0,none,()
D4,3,2,1,90,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,0.1,True,0.0,D4,1.623302807385448,2.278193577491406,0.8,0.5366666666666666,0.2633333333333334,54,8,symmetry,543.9342108330457,True,True,0,disjoint,0.0,0.0,0,none,()
D4,3,2,2,90,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,0.1,True,0.0,D4,1.7637535244426064,2.2208960973652743,0.7222222222222222,0.54,0.18222222222222217,54,8,symmetry,543.4421633749735,True,True,0,disjoint,0.0,0.0,0,none,()
D4,3,2,3,90,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,0.1,True,0.0,D4,1.8291050856038604,2.169498295340666,0.7,0.5966666666666667,0.10333333333333328,54,8,symmetry,544.1185816660291,True,True,0,disjoint,0.0,0.0,0,none,()
D4,3,2,4,90,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,0.1,True,0.0,D4,1.8158372409094456,2.1875788987278644,0.7111111111111111,0.5516666666666666,0.1594444444444445,54,8,symmetry,543.3983978750184,True,True,0,disjoint,0.0,0.0,0,none,()
D4,3,2,0,120,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,0.1,True,0.0,D4,1.7038665422666668,1.9090185764553371,0.8083333333333333,0.7066666666666667,0.10166666666666668,54,8,symmetry,543.8690484169638,True,True,0,disjoint,0.0,0.0,0,none,()
D4,3,2,1,120,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,0.1,True,0.0,D4,1.7526047610746318,2.126121083990151,0.7416666666666667,0.6166666666666667,0.125,54,8,symmetry,552.8155412500491,True,True,0,disjoint,0.0,0.0,0,none,()
D4,3,2,2,120,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,0.1,True,0.0,D4,1.7173743563786228,2.1427948044815492,0.7166666666666667,0.59,0.1266666666666667,54,8,symmetry,600.4255522920284,True,True,0,disjoint,0.0,0.0,0,none,()
D4,3,2,3,120,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,0.1,True,0.0,D4,1.714499905137727,2.129240213234832,0.725,0.5933333333333334,0.1316666666666666,54,8,symmetry,602.8483176250011,True,True,0,disjoint,0.0,0.0,0,none,()
D4,3,2,4,120,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,0.1,True,0.0,D4,1.8448103161508675,2.1453695858489303,0.7666666666666667,0.64,0.1266666666666667,54,8,symmetry,600.6836389160017,True,True,0,disjoint,0.0,0.0,0,none,()
