subgroup,L,p,seed,train_size,test_size,batch_size,epochs,steps_per_epoch,lr,random_sharing,device,pl_device,diff_method,single_qubit_block,circuit_family,init_scale,allow_overlap_if_needed,epsilon,broken_K,train_loss,test_loss,train_accuracy,test_accuracy,generalization_gap,num_parameters,subgroup_order,sharing_type,elapsed_seconds,requested_disjoint,actual_disjoint,overlap_count,split_mode,requested_epsilon,actual_epsilon,corrupted_orbit_count,corruption_mode,corrupted_orbit_indices
none,2,3,2,450,600,15,60,20,0.01,False,cpu,lightning.qubit,adjoint,paper,edge,0.1,True,0.0,D4,2.0936909325244386,2.2266588543068426,0.6533333333333333,0.5766666666666667,0.07666666666666666,204,1,symmetry,288.04809158295393,True,False,96,independent_fallback,0.0,0.0,0,none,()
none,3,1,0,450,600,15,60,20,0.01,False,cpu,lightning.qubit,adjoint,paper,edge,0.1,True,0.0,D4,2.1555751274552577,2.321909500245466,0.6355555555555555,0.5433333333333333,0.0922222222222222,102,1,symmetry,159.63498654100113,True,False,97,independent_fallback,0.0,0.0,0,none,()
none,3,1,1,450,600,15,60,20,0.01,False,cpu,lightning.qubit,adjoint,paper,edge,0.1,True,0.0,D4,2.1595726248136793,2.248212844044547,0.6088888888888889,0.5883333333333334,0.02055555555555555,102,1,symmetry,164.96254362503532,True,False,92,independent_fallback,0.0,0.0,0,none,()
none,3,1,2,450,600,15,60,20,0.01,False,cpu,lightning.qubit,adjoint,paper,edge,0.1,True,0.0,D4,2.1763919804452634,2.3375181155280402,0.6355555555555555,0.5433333333333333,0.0922222222222222,102,1,symmetry,168.70682308392134,True,False,96,independent_fallback,0.0,0.0,0,none,()
none,3,2,0,450,600,15,60,20,0.01,False,cpu,lightning.qubit,adjoint,paper,edge,0.1,True,0.0,D4,2.0193336542332654,2.2110271768005614,0.6888888888888889,0.6133333333333333,0.0755555555555556,204,1,symmetry,300.9738609160995,True,False,97,independent_fallback,0.0,0.0,0,none,()
none,3,2,1,450,600,15,60,20,0.01,False,cpu,lightning.qubit,adjoint,paper,edge,0.1,True,0.0,D4,2.0428428402163514,2.229342731446904,0.6733333333333333,0.6,0.07333333333333336,204,1,symmetry,303.32604283397086,True,False,92,independent_fallback,0.0,0.0,0,none,()
none,3,2,2,450,600,15,60,20,0.01,False,cpu,lightning.qubit,adjoint,paper,edge,0.1,True,0.0,D4,2.0650594734788172,2.261416985089174,0.6688888888888889,0.5566666666666666,0.11222222222222222,204,1,symmetry,303.918314791983,True,False,96,independent_fallback,0.0,0.0,0,none,()
none,3,3,0,450,600,15,60,20,0.01,False,cpu,lightning.qubit,adjoint,paper,edge,0.1,True,0.0,D4,1.9722733485137358,2.2173276308019445,0.6866666666666666,0.5966666666666667,0.08999999999999997,306,1,symmetry,408.882655082969,True,False,97,independent_fallback,0.0,0.0,0,none,()
none,3,3,1,450,600,15,60,20,0.01,False,cpu,lightning.qubit,adjoint,paper,edge,0.1,True,0.0,D4,2.009878496466128,2.194783316865968,0.6933333333333334,0.6083333333333333,0.08500000000000008,306,1,symmetry,421.02540162496734,True,False,92,independent_fallback,0.0,0.0,0,none,()
none,3,3,2,450,600,15,60,20,0.01,False,cpu,lightning.qubit,adjoint,paper,edge,0.1,True,0.0,D4,2.029171203876658,2.1762004619790902,0.6822222222222222,0.61,0.07222222222222219,306,1,symmetry,428.1226512909634,True,False,96,independent_fallback,0.0,0.0,0,none,()
none,4,1,0,450,600,15,60,20,0.01,False,cpu,lightning.qubit,adjoint,paper,edge,0.1,True,0.0,D4,2.1441206462990796,2.32912413746256,0.6288888888888889,0.5566666666666666,0.0722222222222223,136,1,symmetry,212.73253579204902,True,False,97,independent_fallback,0.0,0.0,0,none,()
none,4,1,1,450,600,15,60,20,0.01,False,cpu,lightning.qubit,adjoint,paper,edge,0.1,True,0.0,D4,2.1091659583856415,2.242417292334985,0.6688888888888889,0.6116666666666667,0.057222222222222174,136,1,symmetry,213.76351558300667,True,False,92,independent_fallback,0.0,0.0,0,none,()
none,4,1,2,450,600,15,60,20,0.01,False,cpu,lightning.qubit,adjoint,paper,edge,0.1,True,0.0,D4,2.1474713545250546,2.295164750510354,0.6577777777777778,0.5666666666666667,0.09111111111111114,136,1,symmetry,214.90403895801865,True,False,96,independent_fallback,0.0,0.0,0,none,()
none,4,2,0,450,600,15,60,20,0.01,False,cpu,lightning.qubit,adjoint,paper,edge,0.1,True,0.0,D4,1.9975116128987105,2.2249312319729664,0.7044444444444444,0.6083333333333333,0.09611111111111115,272,1,symmetry,338.02211933291983,True,False,97,independent_fallback,0.0,0.0,0,none,()
none,4,2,1,450,600,15,60,20,0.01,False,cpu,lightning.qubit,adjoint,paper,edge,0.1,True,0.0,D4,1.994181970501674,2.161056738987451,0.6911111111111111,0.62,0.07111111111111112,272,1,symmetry,318.69125716702547,True,False,92,independent_fallback,0.0,0.0,0,none,()
none,4,2,2,450,600,15,60,20,0.01,False,cpu,lightning.qubit,adjoint,paper,edge,0.1,True,0.0,D4,2.0040472185207783,2.1331865716784266,0.7266666666666667,0.6383333333333333,0.08833333333333337,272,1,symmetry,310.93409633403644,True,False,96,independent_fallback,0.0,0.0,0,none,()
none,4,3,0,450,600,15,60,20,0.01,False,cpu,lightning.qubit,adjoint,paper,edge,0.1,True,0.0,D4,1.8964785695418924,2.1158827221558356,0.7155555555555555,0.64,0.07555555555555549,408,1,symmetry,453.55758825002704,True,False,97,independent_fallback,0.0,0.0,0,none,()
none,4,3,1,450,600,15,60,20,0.01,False,cpu,lightning.qubit,adjoint,paper,edge,0.1,True,0.0,D4,1.933488588401877,2.167035401217556,0.7288888888888889,0.61,0.11888888888888893,408,1,symmetry,453.4376840410987,True,False,92,independent_fallback,0.0,0.0,0,none,()
none,4,3,2,450,600,15,60,20,0.01,False,cpu,lightning.qubit,adjoint,paper,edge,0.1,True,0.0,D4,1.9629388224957065,2.1797848336180228,0.7088888888888889,0.6016666666666667,0.10722222222222222,408,1,symmetry,453.74913416593336,True,False,96,independent_fallback,0.0,0.0,0,none,()
Z2_rot180,1,1,0,450,600,15,60,20,0.01,False,cpu,lightning.qubit,adjoint,paper,edge,0.1,True,0.0,D4,2.6251482955841094,2.7053728144041442,0.5466666666666666,0.5233333333333333,0.023333333333333317,18,2,symmetry,50.90704308298882,True,False,97,independent_fallback,0.0,0.0,0,none,()
Z2_rot180,1,1,1,450,600,15,60,20,0.01,False,cpu,lightning.qubit,adjoint,paper,edge,0.1,True,0.0,D4,2.6112688354909803,2.6438527265108718,0.5666666666666667,0.5716666666666667,-0.0050000000000000044,18,2,symmetry,49.3950144170085,True,False,92,independent_fallback,0.0,0.0,0,none,()
Z2_rot180,1,1,2,450,600,15,60,20,0.01,False,cpu,lightning.qubit,adjoint,paper,edge,0.1,True,0.0,D4,2.66505781446548,2.752894848269427,0.5444444444444444,0.49833333333333335,0.04611111111111105,18,2,symmetry,49.47828987496905,True,False,96,independent_fallback,0.0,0.0,0,none,()
Z2_rot180,1,2,0,450,600,15,60,20,0.01,False,cpu,lightning.qubit,adjoint,paper,edge,0.1,True,0.0,D4,2.555964811851735,2.660129778065708,0.5755555555555556,0.5466666666666666,0.028888888888888964,36,2,symmetry,81.66100062499754,True,False,97,independent_fallback,0.0,0.0,0,none,()
Z2_rot180,1,2,1,450,600,15,60,20,0.01,False,cpu,lightning.qubit,adjoint,paper,edge,0.1,True,0.0,D4,2.623917074774168,2.6902468622996114,0.5622222222222222,0.5383333333333333,0.02388888888888885,36,2,symmetry,81.6468524170341,True,False,92,independent_fallback,0.0,0.0,0,none,()
Z2_rot180,1,2,2,450,600,15,60,20,0.01,False,cpu,lightning.qubit,adjoint,paper,edge,0.1,True,0.0,D4,2.603921532557455,2.6694387225185663,0.5466666666666666,0.5216666666666666,0.025000000000000022,36,2,symmetry,81.74838212493341,True,False,96,independent_fallback,0.0,0.0,0,none,()
Z2_rot180,1,3,0,450,600,15,60,20,0.01,False,cpu,lightning.qubit,adjoint,paper,edge,0.1,True,0.0,D4,2.529553969499315,2.6324436287478457,0.5666666666666667,0.5533333333333333,0.013333333333333308,54,2,symmetry,115.44162983295973,True,False,97,independent_fallback,0.0,0.0,0,none,()
Z2_rot180,1,3,1,450,600,15,60,20,0.01,False,cpu,lightning.qubit,adjoint,paper,edge,0.1,True,0.0,D4,2.533596539256867,2.5859763210259787,0.6044444444444445,0.5866666666666667,0.01777777777777778,54,2,symmetry,115.55492654105183,True,False,92,independent_fallback,0.0,0.0,0,none,()
Z2_rot180,1,3,2,450,600,15,60,20,0.01,False,cpu,lightning.qubit,adjoint,paper,edge,0.1,True,0.0,D4,2.5427370415892643,2.6475732863469283,0.5555555555555556,0.5266666666666666,0.028888888888888964,54,2,symmetry,113.75665229093283,True,False,96,independent_fallback,0.0,0.0,0,none,()
Z2_rot180,2,1,0,450,600,15,60,20,0.01,False,cpu,lightning.qubit,adjoint,paper,edge,0.1,True,0.0,D4,2.3067400125562796,2.3864218868822613,0.5955555555555555,0.5583333333333333,0.03722222222222216,36,2,symmetry,86.10260866698809,True,False,97,independent_fallback,0.0,0.0,0,none,()
