subgroup,L,p,seed,train_size,test_size,batch_size,epochs,steps_per_epoch,lr,random_sharing,device,pl_device,diff_method,single_qubit_block,circuit_family,init_scale,allow_overlap_if_needed,epsilon,broken_K,train_loss,test_loss,train_accuracy,test_accuracy,generalization_gap,num_parameters,subgroup_order,sharing_type,elapsed_seconds,requested_disjoint,actual_disjoint,overlap_count,split_mode,requested_epsilon,actual_epsilon,corrupted_orbit_count,corruption_mode,corrupted_orbit_indices
D4,3,2,3,600,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,edge_line_zzz_ccrz,0.1,True,0.0,D4,1.840105951452127,1.911507727380841,0.8416666666666667,0.7983333333333333,0.0433333333333333,90,8,symmetry,1350.5624512499198,True,False,131,independent_fallback,0.0,0.0,0,none,()
D4,3,2,4,600,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,edge_line_zzz_ccrz,0.1,True,0.0,D4,1.809904476649853,1.8332410146894615,0.8233333333333334,0.8083333333333333,0.015,90,8,symmetry,1342.581873124931,True,False,124,independent_fallback,0.0,0.0,0,none,()
C4,3,2,0,30,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,edge_line_zzz_ccrz,0.1,True,0.0,D4,1.320206975609961,2.1656582661827617,0.8666666666666667,0.6,0.2666666666666667,96,4,symmetry,1812.7250411249695,True,True,0,disjoint,0.0,0.0,0,none,()
C4,3,2,5,30,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,edge_line_zzz_ccrz,0.1,True,0.0,D4,1.3747421108582865,2.431164166477059,0.9666666666666668,0.5516666666666666,0.415,96,4,symmetry,1814.086213374976,True,True,0,disjoint,0.0,0.0,0,none,()
C4,3,2,0,60,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,edge_line_zzz_ccrz,0.1,True,0.0,D4,1.5064362201778994,2.1364497770561317,0.8833333333333333,0.6333333333333333,0.25,96,4,symmetry,1800.2889279164374,True,True,0,disjoint,0.0,0.0,0,none,()
C4,3,2,5,60,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,edge_line_zzz_ccrz,0.1,True,0.0,D4,1.4513828624758314,2.1810730073915994,0.9166666666666666,0.6333333333333333,0.2833333333333333,96,4,symmetry,1817.6347240000032,True,True,0,disjoint,0.0,0.0,0,none,()
C4,3,2,0,120,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,edge_line_zzz_ccrz,0.1,True,0.0,D4,1.673579043368266,1.93200592241356,0.7916666666666666,0.6883333333333334,0.1033333333333332,96,4,symmetry,2100.24624304194,True,True,0,disjoint,0.0,0.0,0,none,()
C4,3,2,5,120,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,edge_line_zzz_ccrz,0.1,True,0.0,D4,1.651873912556195,1.94378637125016,0.825,0.715,0.1099999999999999,96,4,symmetry,2910.5426040831953,True,True,0,disjoint,0.0,0.0,0,none,()
C4,3,2,0,240,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,edge_line_zzz_ccrz,0.1,True,0.0,D4,1.7972828762854072,1.8935543265765915,0.8,0.7366666666666667,0.0633333333333333,96,4,symmetry,3546.5447299582884,True,True,0,disjoint,0.0,0.0,0,none,()
C4,3,2,5,240,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,edge_line_zzz_ccrz,0.1,True,0.0,D4,1.762055784647823,1.9222484173983476,0.7958333333333333,0.7633333333333333,0.0324999999999999,96,4,symmetry,4874.810774041805,True,True,0,disjoint,0.0,0.0,0,none,()
C4,3,2,5,450,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,edge_line_zzz_ccrz,0.1,True,0.0,D4,1.8127337933711811,1.8536286039008116,0.78,0.7633333333333333,0.0166666666666667,96,4,symmetry,1955.5446148328483,True,False,94,independent_fallback,0.0,0.0,0,none,()
