subgroup,L,p,seed,train_size,test_size,batch_size,epochs,steps_per_epoch,lr,random_sharing,device,pl_device,diff_method,single_qubit_block,init_scale,allow_overlap_if_needed,epsilon,train_loss,test_loss,train_accuracy,test_accuracy,generalization_gap,num_parameters,subgroup_order,sharing_type,elapsed_seconds,requested_disjoint,actual_disjoint,overlap_count,split_mode,requested_epsilon,actual_epsilon,corrupted_orbit_count,corruption_mode,corrupted_orbit_indices
none,3,2,0,30,198,15,20,10,0.01,False,cpu,lightning.qubit,adjoint,paper,0.1,True,0.0,1.5051720947830438,2.5084520903561986,0.9,0.47474747474747475,0.42525252525252527,204,1,symmetry,45.79726112505887,True,True,0,disjoint,0.0,0.0,0,none,()
none,3,2,1,30,198,15,20,10,0.01,False,cpu,lightning.qubit,adjoint,paper,0.1,True,0.0,1.3796960001603205,2.6679203845224175,0.9666666666666667,0.4292929292929293,0.5373737373737374,204,1,symmetry,45.39487408299465,True,True,0,disjoint,0.0,0.0,0,none,()
none,3,2,0,30,198,15,20,10,0.01,False,cpu,lightning.qubit,adjoint,paper,0.1,True,0.1,1.5705374841593238,2.819023591533139,0.8333333333333334,0.3838383838383838,0.44949494949494956,204,1,symmetry,45.614623000030406,True,True,0,disjoint,0.1,0.09934640522875816,76,swap_circle_cross,"(164, 426, 126, 94, 23, 89, 2, 264, 290, 746, 245, 664, 566, 117, 344, 321, 757, 329, 74, 759, 335, 735, 273, 371, 578, 614, 698, 682, 36, 407, 696, 53, 668, 112, 26, 69, 195, 49, 489, 208, 486, 411, 473, 355, 618, 162, 690, 100, 437, 223, 142, 13, 153, 81, 45, 620, 555, 46, 481, 449, 209, 716, 161, 19, 25, 221, 524, 56, 715, 474, 168, 350, 84, 278, 28, 433)"
none,3,2,1,30,198,15,20,10,0.01,False,cpu,lightning.qubit,adjoint,paper,0.1,True,0.1,1.2616333831028546,2.6160717633770116,1.0,0.4797979797979798,0.5202020202020202,204,1,symmetry,45.35171479196288,True,True,0,disjoint,0.1,0.09934640522875816,76,swap_circle_cross,"(264, 454, 90, 536, 128, 662, 468, 303, 163, 49, 760, 520, 624, 374, 186, 229, 407, 71, 31, 692, 199, 548, 650, 463, 185, 424, 236, 152, 676, 10, 420, 615, 383, 377, 335, 555, 761, 220, 534, 166, 48, 552, 434, 535, 105, 115, 619, 261, 151, 630, 169, 675, 557, 638, 737, 550, 723, 599, 330, 740, 235, 228, 103, 631, 73, 573, 44, 89, 685, 412, 77, 633, 406, 156, 519, 391)"
none,3,2,0,30,198,15,20,10,0.01,False,cpu,lightning.qubit,adjoint,paper,0.1,True,0.2,1.5488150568026817,2.664918526088417,0.8,0.494949494949495,0.30505050505050507,204,1,symmetry,46.22903120901901,True,True,0,disjoint,0.2,0.2,153,swap_circle_cross,"(164, 426, 126, 94, 23, 89, 2, 264, 290, 746, 245, 664, 566, 117, 344, 321, 757, 329, 74, 759, 335, 735, 273, 371, 578, 614, 698, 682, 36, 407, 696, 53, 668, 112, 26, 69, 195, 49, 489, 208, 486, 411, 473, 355, 618, 162, 690, 100, 437, 223, 142, 13, 153, 81, 45, 620, 555, 46, 481, 449, 209, 716, 161, 19, 25, 221, 524, 56, 715, 474, 168, 350, 84, 278, 28, 433, 669, 605, 93, 381, 751, 575, 105, 482, 633, 447, 303, 505, 477, 63, 712, 472, 480, 103, 538, 12, 246, 98, 360, 443, 5, 8, 389, 274, 707, 539, 615, 478, 212, 764, 401, 683, 572, 495, 391, 745, 450, 304, 330, 358, 398, 422, 356, 718, 388, 594, 739, 508, 292, 68, 530, 519, 412, 512, 752, 522, 548, 58, 440, 165, 64, 667, 163, 109, 41, 754, 543, 648, 101, 586, 638, 120, 375)"
none,3,2,1,30,198,15,20,10,0.01,False,cpu,lightning.qubit,adjoint,paper,0.1,True,0.2,1.4944715400122728,2.7836986524645555,0.9,0.3484848484848485,0.5515151515151515,204,1,symmetry,45.472810707986355,True,True,0,disjoint,0.2,0.2,153,swap_circle_cross,"(264, 454, 90, 536, 128, 662, 468, 303, 163, 49, 760, 520, 624, 374, 186, 229, 407, 71, 31, 692, 199, 548, 650, 463, 185, 424, 236, 152, 676, 10, 420, 615, 383, 377, 335, 555, 761, 220, 534, 166, 48, 552, 434, 535, 105, 115, 619, 261, 151, 630, 169, 675, 557, 638, 737, 550, 723, 599, 330, 740, 235, 228, 103, 631, 73, 573, 44, 89, 685, 412, 77, 633, 406, 156, 519, 391, 507, 309, 745, 196, 153, 208, 171, 593, 233, 754, 527, 154, 240, 149, 140, 669, 556, 16, 427, 612, 751, 543, 69, 9, 198, 496, 242, 445, 167, 262, 674, 470, 23, 4, 568, 410, 647, 288, 508, 522, 575, 547, 189, 101, 618, 464, 138, 735, 436, 265, 694, 17, 441, 76, 572, 25, 182, 665, 24, 183, 1, 700, 223, 668, 457, 585, 654, 225, 686, 500, 719, 569, 51, 123, 230, 304, 450)"
none,3,2,0,120,198,15,20,10,0.01,False,cpu,lightning.qubit,adjoint,paper,0.1,True,0.0,2.0552785174682446,2.5209644449991324,0.65,0.4595959595959596,0.1904040404040404,204,1,symmetry,47.02858404198196,True,True,0,disjoint,0.0,0.0,0,none,()
none,3,2,1,120,198,15,20,10,0.01,False,cpu,lightning.qubit,adjoint,paper,0.1,True,0.0,2.0071676598508317,2.5145127194732018,0.7,0.47474747474747475,0.2252525252525252,204,1,symmetry,46.51883987500332,True,True,0,disjoint,0.0,0.0,0,none,()
none,3,2,0,120,198,15,20,10,0.01,False,cpu,lightning.qubit,adjoint,paper,0.1,True,0.1,2.121066068090895,2.4959912970091716,0.6333333333333333,0.48484848484848486,0.14848484848484844,204,1,symmetry,47.7833141250303,True,True,0,disjoint,0.1,0.09934640522875816,76,swap_circle_cross,"(164, 426, 126, 94, 23, 89, 2, 264, 290, 746, 245, 664, 566, 117, 344, 321, 757, 329, 74, 759, 335, 735, 273, 371, 578, 614, 698, 682, 36, 407, 696, 53, 668, 112, 26, 69, 195, 49, 489, 208, 486, 411, 473, 355, 618, 162, 690, 100, 437, 223, 142, 13, 153, 81, 45, 620, 555, 46, 481, 449, 209, 716, 161, 19, 25, 221, 524, 56, 715, 474, 168, 350, 84, 278, 28, 433)"
none,3,2,1,120,198,15,20,10,0.01,False,cpu,lightning.qubit,adjoint,paper,0.1,True,0.1,2.001086077998322,2.457822732582176,0.6666666666666666,0.46464646464646464,0.202020202020202,204,1,symmetry,46.66191670903936,True,True,0,disjoint,0.1,0.09934640522875816,76,swap_circle_cross,"(264, 454, 90, 536, 128, 662, 468, 303, 163, 49, 760, 520, 624, 374, 186, 229, 407, 71, 31, 692, 199, 548, 650, 463, 185, 424, 236, 152, 676, 10, 420, 615, 383, 377, 335, 555, 761, 220, 534, 166, 48, 552, 434, 535, 105, 115, 619, 261, 151, 630, 169, 675, 557, 638, 737, 550, 723, 599, 330, 740, 235, 228, 103, 631, 73, 573, 44, 89, 685, 412, 77, 633, 406, 156, 519, 391)"
none,3,2,0,120,198,15,20,10,0.01,False,cpu,lightning.qubit,adjoint,paper,0.1,True,0.2,1.938533990363777,2.385948395548727,0.675,0.5,0.17500000000000004,204,1,symmetry,46.627006875001825,True,True,0,disjoint,0.2,0.2,153,swap_circle_cross,"(164, 426, 126, 94, 23, 89, 2, 264, 290, 746, 245, 664, 566, 117, 344, 321, 757, 329, 74, 759, 335, 735, 273, 371, 578, 614, 698, 682, 36, 407, 696, 53, 668, 112, 26, 69, 195, 49, 489, 208, 486, 411, 473, 355, 618, 162, 690, 100, 437, 223, 142, 13, 153, 81, 45, 620, 555, 46, 481, 449, 209, 716, 161, 19, 25, 221, 524, 56, 715, 474, 168, 350, 84, 278, 28, 433, 669, 605, 93, 381, 751, 575, 105, 482, 633, 447, 303, 505, 477, 63, 712, 472, 480, 103, 538, 12, 246, 98, 360, 443, 5, 8, 389, 274, 707, 539, 615, 478, 212, 764, 401, 683, 572, 495, 391, 745, 450, 304, 330, 358, 398, 422, 356, 718, 388, 594, 739, 508, 292, 68, 530, 519, 412, 512, 752, 522, 548, 58, 440, 165, 64, 667, 163, 109, 41, 754, 543, 648, 101, 586, 638, 120, 375)"
none,3,2,1,120,198,15,20,10,0.01,False,cpu,lightning.qubit,adjoint,paper,0.1,True,0.2,2.0151703609935265,2.539022544258282,0.65,0.4696969696969697,0.1803030303030303,204,1,symmetry,46.89635670906864,True,True,0,disjoint,0.2,0.2,153,swap_circle_cross,"(264, 454, 90, 536, 128, 662, 468, 303, 163, 49, 760, 520, 624, 374, 186, 229, 407, 71, 31, 692, 199, 548, 650, 463, 185, 424, 236, 152, 676, 10, 420, 615, 383, 377, 335, 555, 761, 220, 534, 166, 48, 552, 434, 535, 105, 115, 619, 261, 151, 630, 169, 675, 557, 638, 737, 550, 723, 599, 330, 740, 235, 228, 103, 631, 73, 573, 44, 89, 685, 412, 77, 633, 406, 156, 519, 391, 507, 309, 745, 196, 153, 208, 171, 593, 233, 754, 527, 154, 240, 149, 140, 669, 556, 16, 427, 612, 751, 543, 69, 9, 198, 496, 242, 445, 167, 262, 674, 470, 23, 4, 568, 410, 647, 288, 508, 522, 575, 547, 189, 101, 618, 464, 138, 735, 436, 265, 694, 17, 441, 76, 572, 25, 182, 665, 24, 183, 1, 700, 223, 668, 457, 585, 654, 225, 686, 500, 719, 569, 51, 123, 230, 304, 450)"
Z2_rot180,3,2,0,30,198,15,20,10,0.01,False,cpu,lightning.qubit,adjoint,paper,0.1,True,0.0,1.845220770304684,2.552111498801633,0.8333333333333334,0.45454545454545453,0.37878787878787884,108,2,symmetry,42.30989795795176,True,True,0,disjoint,0.0,0.0,0,none,()
Z2_rot180,3,2,1,30,198,15,20,10,0.01,False,cpu,lightning.qubit,adjoint,paper,0.1,True,0.0,1.6250537165543568,2.6863468538333426,0.8333333333333334,0.48484848484848486,0.3484848484848485,108,2,symmetry,42.79062075004913,True,True,0,disjoint,0.0,0.0,0,none,()
Z2_rot180,3,2,0,30,198,15,20,10,0.01,False,cpu,lightning.qubit,adjoint,paper,0.1,True,0.1,1.7891485321028067,2.7123091777327346,0.7,0.42424242424242425,0.2757575757575757,108,2,symmetry,46.146252000005916,True,True,0,disjoint,0.1,0.09934640522875816,76,swap_circle_cross,"(164, 426, 126, 94, 23, 89, 2, 264, 290, 746, 245, 664, 566, 117, 344, 321, 757, 329, 74, 759, 335, 735, 273, 371, 578, 614, 698, 682, 36, 407, 696, 53, 668, 112, 26, 69, 195, 49, 489, 208, 486, 411, 473, 355, 618, 162, 690, 100, 437, 223, 142, 13, 153, 81, 45, 620, 555, 46, 481, 449, 209, 716, 161, 19, 25, 221, 524, 56, 715, 474, 168, 350, 84, 278, 28, 433)"
Z2_rot180,3,2,1,30,198,15,20,10,0.01,False,cpu,lightning.qubit,adjoint,paper,0.1,True,0.1,1.4784096530192048,2.55009031266191,0.8666666666666667,0.46464646464646464,0.40202020202020206,108,2,symmetry,46.50050045794342,True,True,0,disjoint,0.1,0.09934640522875816,76,swap_circle_cross,"(264, 454, 90, 536, 128, 662, 468, 303, 163, 49, 760, 520, 624, 374, 186, 229, 407, 71, 31, 692, 199, 548, 650, 463, 185, 424, 236, 152, 676, 10, 420, 615, 383, 377, 335, 555, 761, 220, 534, 166, 48, 552, 434, 535, 105, 115, 619, 261, 151, 630, 169, 675, 557, 638, 737, 550, 723, 599, 330, 740, 235, 228, 103, 631, 73, 573, 44, 89, 685, 412, 77, 633, 406, 156, 519, 391)"
Z2_rot180,3,2,0,30,198,15,20,10,0.01,False,cpu,lightning.qubit,adjoint,paper,0.1,True,0.2,1.8567492958823542,2.5469034838487197,0.6666666666666666,0.51010101010101,0.15656565656565657,108,2,symmetry,45.23652999999467,True,True,0,disjoint,0.2,0.2,153,swap_circle_cross,"(164, 426, 126, 94, 23, 89, 2, 264, 290, 746, 245, 664, 566, 117, 344, 321, 757, 329, 74, 759, 335, 735, 273, 371, 578, 614, 698, 682, 36, 407, 696, 53, 668, 112, 26, 69, 195, 49, 489, 208, 486, 411, 473, 355, 618, 162, 690, 100, 437, 223, 142, 13, 153, 81, 45, 620, 555, 46, 481, 449, 209, 716, 161, 19, 25, 221, 524, 56, 715, 474, 168, 350, 84, 278, 28, 433, 669, 605, 93, 381, 751, 575, 105, 482, 633, 447, 303, 505, 477, 63, 712, 472, 480, 103, 538, 12, 246, 98, 360, 443, 5, 8, 389, 274, 707, 539, 615, 478, 212, 764, 401, 683, 572, 495, 391, 745, 450, 304, 330, 358, 398, 422, 356, 718, 388, 594, 739, 508, 292, 68, 530, 519, 412, 512, 752, 522, 548, 58, 440, 165, 64, 667, 163, 109, 41, 754, 543, 648, 101, 586, 638, 120, 375)"
Z2_rot180,3,2,1,30,198,15,20,10,0.01,False,cpu,lightning.qubit,adjoint,paper,0.1,True,0.2,1.8208896202553566,2.6780182537231183,0.8,0.398989898989899,0.40101010101010104,108,2,symmetry,45.59327241603751,True,True,0,disjoint,0.2,0.2,153,swap_circle_cross,"(264, 454, 90, 536, 128, 662, 468, 303, 163, 49, 760, 520, 624, 374, 186, 229, 407, 71, 31, 692, 199, 548, 650, 463, 185, 424, 236, 152, 676, 10, 420, 615, 383, 377, 335, 555, 761, 220, 534, 166, 48, 552, 434, 535, 105, 115, 619, 261, 151, 630, 169, 675, 557, 638, 737, 550, 723, 599, 330, 740, 235, 228, 103, 631, 73, 573, 44, 89, 685, 412, 77, 633, 406, 156, 519, 391, 507, 309, 745, 196, 153, 208, 171, 593, 233, 754, 527, 154, 240, 149, 140, 669, 556, 16, 427, 612, 751, 543, 69, 9, 198, 496, 242, 445, 167, 262, 674, 470, 23, 4, 568, 410, 647, 288, 508, 522, 575, 547, 189, 101, 618, 464, 138, 735, 436, 265, 694, 17, 441, 76, 572, 25, 182, 665, 24, 183, 1, 700, 223, 668, 457, 585, 654, 225, 686, 500, 719, 569, 51, 123, 230, 304, 450)"
Z2_rot180,3,2,0,120,198,15,20,10,0.01,False,cpu,lightning.qubit,adjoint,paper,0.1,True,0.0,2.1568194837824914,2.4608185626229697,0.6083333333333333,0.4898989898989899,0.11843434343434339,108,2,symmetry,45.936825791955926,True,True,0,disjoint,0.0,0.0,0,none,()
Z2_rot180,3,2,1,120,198,15,20,10,0.01,False,cpu,lightning.qubit,adjoint,paper,0.1,True,0.0,1.9883186783739684,2.3746641070195516,0.675,0.5202020202020202,0.15479797979797982,108,2,symmetry,47.06879516609479,True,True,0,disjoint,0.0,0.0,0,none,()
Z2_rot180,3,2,0,120,198,15,20,10,0.01,False,cpu,lightning.qubit,adjoint,paper,0.1,True,0.1,2.1780437512217663,2.549217874550888,0.5833333333333334,0.4494949494949495,0.13383838383838387,108,2,symmetry,46.68099116603844,True,True,0,disjoint,0.1,0.09934640522875816,76,swap_circle_cross,"(164, 426, 126, 94, 23, 89, 2, 264, 290, 746, 245, 664, 566, 117, 344, 321, 757, 329, 74, 759, 335, 735, 273, 371, 578, 614, 698, 682, 36, 407, 696, 53, 668, 112, 26, 69, 195, 49, 489, 208, 486, 411, 473, 355, 618, 162, 690, 100, 437, 223, 142, 13, 153, 81, 45, 620, 555, 46, 481, 449, 209, 716, 161, 19, 25, 221, 524, 56, 715, 474, 168, 350, 84, 278, 28, 433)"
Z2_rot180,3,2,1,120,198,15,20,10,0.01,False,cpu,lightning.qubit,adjoint,paper,0.1,True,0.1,2.0107390056374244,2.347387818902721,0.6833333333333333,0.5151515151515151,0.1681818181818182,108,2,symmetry,46.712200417066924,True,True,0,disjoint,0.1,0.09934640522875816,76,swap_circle_cross,"(264, 454, 90, 536, 128, 662, 468, 303, 163, 49, 760, 520, 624, 374, 186, 229, 407, 71, 31, 692, 199, 548, 650, 463, 185, 424, 236, 152, 676, 10, 420, 615, 383, 377, 335, 555, 761, 220, 534, 166, 48, 552, 434, 535, 105, 115, 619, 261, 151, 630, 169, 675, 557, 638, 737, 550, 723, 599, 330, 740, 235, 228, 103, 631, 73, 573, 44, 89, 685, 412, 77, 633, 406, 156, 519, 391)"
Z2_rot180,3,2,0,120,198,15,20,10,0.01,False,cpu,lightning.qubit,adjoint,paper,0.1,True,0.2,1.9750024119926002,2.3750909388158106,0.6583333333333333,0.5303030303030303,0.12803030303030305,108,2,symmetry,48.16647029097658,True,True,0,disjoint,0.2,0.2,153,swap_circle_cross,"(164, 426, 126, 94, 23, 89, 2, 264, 290, 746, 245, 664, 566, 117, 344, 321, 757, 329, 74, 759, 335, 735, 273, 371, 578, 614, 698, 682, 36, 407, 696, 53, 668, 112, 26, 69, 195, 49, 489, 208, 486, 411, 473, 355, 618, 162, 690, 100, 437, 223, 142, 13, 153, 81, 45, 620, 555, 46, 481, 449, 209, 716, 161, 19, 25, 221, 524, 56, 715, 474, 168, 350, 84, 278, 28, 433, 669, 605, 93, 381, 751, 575, 105, 482, 633, 447, 303, 505, 477, 63, 712, 472, 480, 103, 538, 12, 246, 98, 360, 443, 5, 8, 389, 274, 707, 539, 615, 478, 212, 764, 401, 683, 572, 495, 391, 745, 450, 304, 330, 358, 398, 422, 356, 718, 388, 594, 739, 508, 292, 68, 530, 519, 412, 512, 752, 522, 548, 58, 440, 165, 64, 667, 163, 109, 41, 754, 543, 648, 101, 586, 638, 120, 375)"
Z2_rot180,3,2,1,120,198,15,20,10,0.01,False,cpu,lightning.qubit,adjoint,paper,0.1,True,0.2,2.1231547434700135,2.576449463121617,0.5916666666666667,0.45454545454545453,0.13712121212121214,108,2,symmetry,47.89674316707533,True,True,0,disjoint,0.2,0.2,153,swap_circle_cross,"(264, 454, 90, 536, 128, 662, 468, 303, 163, 49, 760, 520, 624, 374, 186, 229, 407, 71, 31, 692, 199, 548, 650, 463, 185, 424, 236, 152, 676, 10, 420, 615, 383, 377, 335, 555, 761, 220, 534, 166, 48, 552, 434, 535, 105, 115, 619, 261, 151, 630, 169, 675, 557, 638, 737, 550, 723, 599, 330, 740, 235, 228, 103, 631, 73, 573, 44, 89, 685, 412, 77, 633, 406, 156, 519, 391, 507, 309, 745, 196, 153, 208, 171, 593, 233, 754, 527, 154, 240, 149, 140, 669, 556, 16, 427, 612, 751, 543, 69, 9, 198, 496, 242, 445, 167, 262, 674, 470, 23, 4, 568, 410, 647, 288, 508, 522, 575, 547, 189, 101, 618, 464, 138, 735, 436, 265, 694, 17, 441, 76, 572, 25, 182, 665, 24, 183, 1, 700, 223, 668, 457, 585, 654, 225, 686, 500, 719, 569, 51, 123, 230, 304, 450)"
Z2_reflection,3,2,0,30,198,15,20,10,0.01,False,cpu,lightning.qubit,adjoint,paper,0.1,True,0.0,1.7038719072416417,2.4668206502213126,0.8333333333333334,0.494949494949495,0.3383838383838384,126,2,symmetry,47.21705754194409,True,True,0,disjoint,0.0,0.0,0,none,()
Z2_reflection,3,2,1,30,198,15,20,10,0.01,False,cpu,lightning.qubit,adjoint,paper,0.1,True,0.0,1.6513183164099792,2.608690092376102,0.9,0.48484848484848486,0.41515151515151516,126,2,symmetry,45.98557470890228,True,True,0,disjoint,0.0,0.0,0,none,()
Z2_reflection,3,2,0,30,198,15,20,10,0.01,False,cpu,lightning.qubit,adjoint,paper,0.1,True,0.1,1.6242538437910852,2.600230155578266,0.8,0.46464646464646464,0.3353535353535354,126,2,symmetry,46.810201916028745,True,True,0,disjoint,0.1,0.09934640522875816,76,swap_circle_cross,"(164, 426, 126, 94, 23, 89, 2, 264, 290, 746, 245, 664, 566, 117, 344, 321, 757, 329, 74, 759, 335, 735, 273, 371, 578, 614, 698, 682, 36, 407, 696, 53, 668, 112, 26, 69, 195, 49, 489, 208, 486, 411, 473, 355, 618, 162, 690, 100, 437, 223, 142, 13, 153, 81, 45, 620, 555, 46, 481, 449, 209, 716, 161, 19, 25, 221, 524, 56, 715, 474, 168, 350, 84, 278, 28, 433)"
Z2_reflection,3,2,1,30,198,15,20,10,0.01,False,cpu,lightning.qubit,adjoint,paper,0.1,True,0.1,1.651476909088576,2.5832656971993635,0.8666666666666667,0.5,0.3666666666666667,126,2,symmetry,46.31217083299998,True,True,0,disjoint,0.1,0.09934640522875816,76,swap_circle_cross,"(264, 454, 90, 536, 128, 662, 468, 303, 163, 49, 760, 520, 624, 374, 186, 229, 407, 71, 31, 692, 199, 548, 650, 463, 185, 424, 236, 152, 676, 10, 420, 615, 383, 377, 335, 555, 761, 220, 534, 166, 48, 552, 434, 535, 105, 115, 619, 261, 151, 630, 169, 675, 557, 638, 737, 550, 723, 599, 330, 740, 235, 228, 103, 631, 73, 573, 44, 89, 685, 412, 77, 633, 406, 156, 519, 391)"
Z2_reflection,3,2,0,30,198,15,20,10,0.01,False,cpu,lightning.qubit,adjoint,paper,0.1,True,0.2,1.8382064549581523,2.586734511361005,0.7,0.5050505050505051,0.19494949494949487,126,2,symmetry,48.53861808299553,True,True,0,disjoint,0.2,0.2,153,swap_circle_cross,"(164, 426, 126, 94, 23, 89, 2, 264, 290, 746, 245, 664, 566, 117, 344, 321, 757, 329, 74, 759, 335, 735, 273, 371, 578, 614, 698, 682, 36, 407, 696, 53, 668, 112, 26, 69, 195, 49, 489, 208, 486, 411, 473, 355, 618, 162, 690, 100, 437, 223, 142, 13, 153, 81, 45, 620, 555, 46, 481, 449, 209, 716, 161, 19, 25, 221, 524, 56, 715, 474, 168, 350, 84, 278, 28, 433, 669, 605, 93, 381, 751, 575, 105, 482, 633, 447, 303, 505, 477, 63, 712, 472, 480, 103, 538, 12, 246, 98, 360, 443, 5, 8, 389, 274, 707, 539, 615, 478, 212, 764, 401, 683, 572, 495, 391, 745, 450, 304, 330, 358, 398, 422, 356, 718, 388, 594, 739, 508, 292, 68, 530, 519, 412, 512, 752, 522, 548, 58, 440, 165, 64, 667, 163, 109, 41, 754, 543, 648, 101, 586, 638, 120, 375)"
